round,party0_index,party0_name,party1_index,party1_name,proj_dist,payload_dist,party0_norm_eval,party1_norm_eval,party0_sorted_key_eval,party1_sorted_key_eval,party0_unique_token_key_eval,party1_unique_token_key_eval,equivalence_reason
4,598,Aurora  Parisi,598,Aurmra  Parisi,0,-1,AURORA PARISI,AURMRA PARISI,AURORA PARISI,AURMRA PARISI,AURORA PARISI,AURMRA PARISI,index_match
4,447,Lucas Luna Hall,447,Lucas Luna Hlal,0,-1,LUCAS LUNA HALL,LUCAS LUNA HLAL,HALL LUCAS LUNA,HLAL LUCAS LUNA,HALL LUCAS LUNA,HLAL LUCAS LUNA,index_match
4,1796,Haruna  Koyama,1796,Haruna  Keyama,0,-1,HARUNA KOYAMA,HARUNA KEYAMA,HARUNA KOYAMA,HARUNA KEYAMA,HARUNA KOYAMA,HARUNA KEYAMA,index_match
4,487,Thomas Isla Brown,487,Thkmas Isla Brown,0,-1,THOMAS ISLA BROWN,THKMAS ISLA BROWN,BROWN ISLA THOMAS,BROWN ISLA THKMAS,BROWN ISLA THOMAS,BROWN ISLA THKMAS,index_match
4,495,Isidora  Godoy,495,Isidora  Godey,0,-1,ISIDORA GODOY,ISIDORA GODEY,GODOY ISIDORA,GODEY ISIDORA,GODOY ISIDORA,GODEY ISIDORA,index_match
4,498,Ha-rin  Jee,498,Ha-rin  Jte,0,-1,HA RIN JEE,HA RIN JTE,HA JEE RIN,HA JTE RIN,HA JEE RIN,HA JTE RIN,index_match
4,518,Thomas Nathan Brown,518,Thomas Nathan Byown,0,-1,THOMAS NATHAN BROWN,THOMAS NATHAN BYOWN,BROWN NATHAN THOMAS,BYOWN NATHAN THOMAS,BROWN NATHAN THOMAS,BYOWN NATHAN THOMAS,index_match
4,545,Uta  Imai,545,kta  Imai,0,-1,UTA IMAI,KTA IMAI,IMAI UTA,IMAI KTA,IMAI UTA,IMAI KTA,index_match
4,561,Mikaere  Kaur,561,Mikaerf  Kaur,0,-1,MIKAERE KAUR,MIKAERF KAUR,KAUR MIKAERE,KAUR MIKAERF,KAUR MIKAERE,KAUR MIKAERF,index_match
4,971,Barbara James Thomas,971,Barbara James Thokas,0,-1,BARBARA JAMES THOMAS,BARBARA JAMES THOKAS,BARBARA JAMES THOMAS,BARBARA JAMES THOKAS,BARBARA JAMES THOMAS,BARBARA JAMES THOKAS,index_match
4,592,Rasmus Robin Semjonov,592,Rasmu sRobin Semjonov,0,-1,RASMUS ROBIN SEMJONOV,RASMU SROBIN SEMJONOV,RASMUS ROBIN SEMJONOV,RASMU SEMJONOV SROBIN,RASMUS ROBIN SEMJONOV,RASMU SEMJONOV SROBIN,index_match
4,1607,Vesna  Nikolovski,1607,wesna  Nikolovski,0,-1,VESNA NIKOLOVSKI,WESNA NIKOLOVSKI,NIKOLOVSKI VESNA,NIKOLOVSKI WESNA,NIKOLOVSKI VESNA,NIKOLOVSKI WESNA,index_match
4,628,Hugo  Álvarez,628,Hugo  Álvadez,0,-1,HUGO ALVAREZ,HUGO ALVADEZ,ALVAREZ HUGO,ALVADEZ HUGO,ALVAREZ HUGO,ALVADEZ HUGO,index_match
4,659,Ivana  Perović,659,Ivena  Perović,0,-1,IVANA PEROVIC,IVENA PEROVIC,IVANA PEROVIC,IVENA PEROVIC,IVANA PEROVIC,IVENA PEROVIC,index_match
4,691,David  Clark,691,Davxd  Clark,0,-1,DAVID CLARK,DAVXD CLARK,CLARK DAVID,CLARK DAVXD,CLARK DAVID,CLARK DAVXD,index_match
4,696,Seo-yun Ju-won Shen,696,Seo-yun Ju-won Sben,0,-1,SEO YUN JU WON SHEN,SEO YUN JU WON SBEN,JU SEO SHEN WON YUN,JU SBEN SEO WON YUN,JU SEO SHEN WON YUN,JU SBEN SEO WON YUN,index_match
4,719,Adriana  Araújo,719,Adriana  Arajúo,0,-1,ADRIANA ARAUJO,ADRIANA ARAJUO,ADRIANA ARAUJO,ADRIANA ARAJUO,ADRIANA ARAUJO,ADRIANA ARAJUO,index_match
4,720,Hovhannes  Arakelyan,720,Hovhanyes  Arakelyan,0,-1,HOVHANNES ARAKELYAN,HOVHANYES ARAKELYAN,ARAKELYAN HOVHANNES,ARAKELYAN HOVHANYES,ARAKELYAN HOVHANNES,ARAKELYAN HOVHANYES,index_match
4,728,Ayala  Levin,728,Ayala  Levni,0,-1,AYALA LEVIN,AYALA LEVNI,AYALA LEVIN,AYALA LEVNI,AYALA LEVIN,AYALA LEVNI,index_match
4,729,Lourenço  Lopes,729,Lourenço  Looes,0,-1,LOURENCO LOPES,LOURENCO LOOES,LOPES LOURENCO,LOOES LOURENCO,LOPES LOURENCO,LOOES LOURENCO,index_match
4,730,Emine Miraç Demir,730,Emien Miraç Demir,0,-1,EMINE MIRAC DEMIR,EMIEN MIRAC DEMIR,DEMIR EMINE MIRAC,DEMIR EMIEN MIRAC,DEMIR EMINE MIRAC,DEMIR EMIEN MIRAC,index_match
4,747,Roel Reina Halili,747,Roel Reiyna Halili,0,-1,ROEL REINA HALILI,ROEL REIYNA HALILI,HALILI REINA ROEL,HALILI REIYNA ROEL,HALILI REINA ROEL,HALILI REIYNA ROEL,index_match
4,1910,Noah  Jansen,1910,Noah  Jonsen,0,-1,NOAH JANSEN,NOAH JONSEN,JANSEN NOAH,JONSEN NOAH,JANSEN NOAH,JONSEN NOAH,index_match
4,1046,David Evelyn Cook,1046,Davnd Evelyn Cook,0,-1,DAVID EVELYN COOK,DAVND EVELYN COOK,COOK DAVID EVELYN,COOK DAVND EVELYN,COOK DAVID EVELYN,COOK DAVND EVELYN,index_match
4,805,Mia  Herrera,805,Miu  Herrera,0,-1,MIA HERRERA,MIU HERRERA,HERRERA MIA,HERRERA MIU,HERRERA MIA,HERRERA MIU,index_match
4,834,Diego  Maldonado,834,Diego  Makdonado,0,-1,DIEGO MALDONADO,DIEGO MAKDONADO,DIEGO MALDONADO,DIEGO MAKDONADO,DIEGO MALDONADO,DIEGO MAKDONADO,index_match
4,853,Mei-hui  Gô͘,853,eei-hui  Gô͘,0,-1,MEI HUI GO,EEI HUI GO,GO HUI MEI,EEI GO HUI,GO HUI MEI,EEI GO HUI,index_match
4,892,Jan  Martínez,892,Jaj  Martínez,0,-1,JAN MARTINEZ,JAJ MARTINEZ,JAN MARTINEZ,JAJ MARTINEZ,JAN MARTINEZ,JAJ MARTINEZ,index_match
4,904,Aoi  Inoue,904,Aoi  Inohe,0,-1,AOI INOUE,AOI INOHE,AOI INOUE,AOI INOHE,AOI INOUE,AOI INOHE,index_match
4,1348,Chin-lung  Lǐ,1348,Chin-lunl  Lǐ,0,-1,CHIN LUNG LI,CHIN LUNL LI,CHIN LI LUNG,CHIN LI LUNL,CHIN LI LUNG,CHIN LI LUNL,index_match
4,918,Oliwia  Piotrowski,918,Oliwia  Piotrowsdki,0,-1,OLIWIA PIOTROWSKI,OLIWIA PIOTROWSDKI,OLIWIA PIOTROWSKI,OLIWIA PIOTROWSDKI,OLIWIA PIOTROWSKI,OLIWIA PIOTROWSDKI,index_match
4,978,Ema  Zupančič,978,Ema  Zpuančič,0,-1,EMA ZUPANCIC,EMA ZPUANCIC,EMA ZUPANCIC,EMA ZPUANCIC,EMA ZUPANCIC,EMA ZPUANCIC,index_match
4,982,Ava  Smith,982,Aa  Smith,0,-1,AVA SMITH,AA SMITH,AVA SMITH,AA SMITH,AVA SMITH,AA SMITH,index_match
4,993,Patricia David Hernandez,993,Patricia. D. Hernandez,0,-1,PATRICIA DAVID HERNANDEZ,PATRICIA D HERNANDEZ,DAVID HERNANDEZ PATRICIA,D HERNANDEZ PATRICIA,DAVID HERNANDEZ PATRICIA,D HERNANDEZ PATRICIA,index_match
4,1006,Tiago  Leroy,1006,Tiago  eLroy,0,-1,TIAGO LEROY,TIAGO ELROY,LEROY TIAGO,ELROY TIAGO,LEROY TIAGO,ELROY TIAGO,index_match
4,1288,Ivan  Popović,1288,I. Popović,0,-1,IVAN POPOVIC,I POPOVIC,IVAN POPOVIC,I POPOVIC,IVAN POPOVIC,I POPOVIC,index_match
4,1041,Kairo  Jones,1041,Kaieo  Jones,0,-1,KAIRO JONES,KAIEO JONES,JONES KAIRO,JONES KAIEO,JONES KAIRO,JONES KAIEO,index_match
4,1083,Lukáš  Procházka,1083,Lukáš  Procuázka,0,-1,LUKAS PROCHAZKA,LUKAS PROCUAZKA,LUKAS PROCHAZKA,LUKAS PROCUAZKA,LUKAS PROCHAZKA,LUKAS PROCUAZKA,index_match
4,1128,Pau  Ortega,1128,P. Ortega,0,-1,PAU ORTEGA,P ORTEGA,ORTEGA PAU,ORTEGA P,ORTEGA PAU,ORTEGA P,index_match
4,1137,Tunar  Ahmadov,1137,Tunar  Ahamdov,0,-1,TUNAR AHMADOV,TUNAR AHAMDOV,AHMADOV TUNAR,AHAMDOV TUNAR,AHMADOV TUNAR,AHAMDOV TUNAR,index_match
4,1154,Máté  Kovács,1154,Máté  Koács,0,-1,MATE KOVACS,MATE KOACS,KOVACS MATE,KOACS MATE,KOVACS MATE,KOACS MATE,index_match
4,1190,Barbara Michael Lewis,1190,Barbara Michael Leyis,0,-1,BARBARA MICHAEL LEWIS,BARBARA MICHAEL LEYIS,BARBARA LEWIS MICHAEL,BARBARA LEYIS MICHAEL,BARBARA LEWIS MICHAEL,BARBARA LEYIS MICHAEL,index_match
4,1201,Gerónimo  Pérez,1201,Girónimo  Pérez,0,-1,GERONIMO PEREZ,GIRONIMO PEREZ,GERONIMO PEREZ,GIRONIMO PEREZ,GERONIMO PEREZ,GIRONIMO PEREZ,index_match
4,1216,Ju-won  Seoh,1216,Ju-won  Seeh,0,-1,JU WON SEOH,JU WON SEEH,JU SEOH WON,JU SEEH WON,JU SEOH WON,JU SEEH WON,index_match
4,1667,Noah  Schmitz,1667,Noav  Schmitz,0,-1,NOAH SCHMITZ,NOAV SCHMITZ,NOAH SCHMITZ,NOAV SCHMITZ,NOAH SCHMITZ,NOAV SCHMITZ,index_match
4,1257,Benicio  Moreno,1257,enicio  Moreno,0,-1,BENICIO MORENO,ENICIO MORENO,BENICIO MORENO,ENICIO MORENO,BENICIO MORENO,ENICIO MORENO,index_match
4,1300,Amelia  Cox,1300,Amelia  ox,0,-1,AMELIA COX,AMELIA OX,AMELIA COX,AMELIA OX,AMELIA COX,AMELIA OX,index_match
4,1365,Amelia  Popa,1365,Amelia  Ppa,0,-1,AMELIA POPA,AMELIA PPA,AMELIA POPA,AMELIA PPA,AMELIA POPA,AMELIA PPA,index_match
4,1367,Nathalie  Mercado,1367,Nathaglie  Mercado,0,-1,NATHALIE MERCADO,NATHAGLIE MERCADO,MERCADO NATHALIE,MERCADO NATHAGLIE,MERCADO NATHALIE,MERCADO NATHAGLIE,index_match
4,1383,Yǔxī Yǐmò Hé,1383,Yǔxī kǐmò Hé,0,-1,YUXI YIMO HE,YUXI KIMO HE,HE YIMO YUXI,HE KIMO YUXI,HE YIMO YUXI,HE KIMO YUXI,index_match
4,1447,James  Bos,1447,qames  Bos,0,-1,JAMES BOS,QAMES BOS,BOS JAMES,BOS QAMES,BOS JAMES,BOS QAMES,index_match
4,1526,Noah  Correa,1526,Noah  Clrrea,0,-1,NOAH CORREA,NOAH CLRREA,CORREA NOAH,CLRREA NOAH,CORREA NOAH,CLRREA NOAH,index_match
4,1530,Lev Matvey Novikov,1530,Lev Mtavey Novikov,0,-1,LEV MATVEY NOVIKOV,LEV MTAVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MTAVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MTAVEY NOVIKOV,index_match
4,1553,Sakura  Murata,1553,Swakura  Murata,0,-1,SAKURA MURATA,SWAKURA MURATA,MURATA SAKURA,MURATA SWAKURA,MURATA SAKURA,MURATA SWAKURA,index_match
4,1577,Benjamin  Baker,1577,Bcnjamin  Baker,0,-1,BENJAMIN BAKER,BCNJAMIN BAKER,BAKER BENJAMIN,BAKER BCNJAMIN,BAKER BENJAMIN,BAKER BCNJAMIN,index_match
4,1610,Sofía  Rosales,1610,Sofía  Roseles,0,-1,SOFIA ROSALES,SOFIA ROSELES,ROSALES SOFIA,ROSELES SOFIA,ROSALES SOFIA,ROSELES SOFIA,index_match
4,1689,Davi  Oliveira,1689,Divi  Oliveira,0,-1,DAVI OLIVEIRA,DIVI OLIVEIRA,DAVI OLIVEIRA,DIVI OLIVEIRA,DAVI OLIVEIRA,DIVI OLIVEIRA,index_match
4,1742,Jakob  Aigner,1742,Jaob  Aigner,0,-1,JAKOB AIGNER,JAOB AIGNER,AIGNER JAKOB,AIGNER JAOB,AIGNER JAKOB,AIGNER JAOB,index_match
4,1749,Bruno  Alonso,1749,Bruni  Alonso,0,-1,BRUNO ALONSO,BRUNI ALONSO,ALONSO BRUNO,ALONSO BRUNI,ALONSO BRUNO,ALONSO BRUNI,index_match
4,1771,Andria  Tabatadze,1771,Awdria  Tabatadze,0,-1,ANDRIA TABATADZE,AWDRIA TABATADZE,ANDRIA TABATADZE,AWDRIA TABATADZE,ANDRIA TABATADZE,AWDRIA TABATADZE,index_match
4,1838,Mariya  Volkov,1838,Mariya  Voloov,0,-1,MARIYA VOLKOV,MARIYA VOLOOV,MARIYA VOLKOV,MARIYA VOLOOV,MARIYA VOLKOV,MARIYA VOLOOV,index_match
4,1860,Dominykas  Petrauskas,1860,Dominykas  Petrausjas,0,-1,DOMINYKAS PETRAUSKAS,DOMINYKAS PETRAUSJAS,DOMINYKAS PETRAUSKAS,DOMINYKAS PETRAUSJAS,DOMINYKAS PETRAUSKAS,DOMINYKAS PETRAUSJAS,index_match
4,1869,Petar  Georgiev,1869,Petar  Goorgiev,0,-1,PETAR GEORGIEV,PETAR GOORGIEV,GEORGIEV PETAR,GOORGIEV PETAR,GEORGIEV PETAR,GOORGIEV PETAR,index_match
4,1904,Nikola  Ivanović,1904,Nikola  Ivdnović,0,-1,NIKOLA IVANOVIC,NIKOLA IVDNOVIC,IVANOVIC NIKOLA,IVDNOVIC NIKOLA,IVANOVIC NIKOLA,IVDNOVIC NIKOLA,index_match
4,1906,Ava  Davis,1906,Ava  Davks,0,-1,AVA DAVIS,AVA DAVKS,AVA DAVIS,AVA DAVKS,AVA DAVIS,AVA DAVKS,index_match
4,1909,Noah  Thomas,1909,Noah  Thmoas,0,-1,NOAH THOMAS,NOAH THMOAS,NOAH THOMAS,NOAH THMOAS,NOAH THOMAS,NOAH THMOAS,index_match
4,1918,Mary  Torres,1918,Mary  Torrej,0,-1,MARY TORRES,MARY TORREJ,MARY TORRES,MARY TORREJ,MARY TORRES,MARY TORREJ,index_match
4,1956,Theodore  Clark,1956,Theodore  Chark,0,-1,THEODORE CLARK,THEODORE CHARK,CLARK THEODORE,CHARK THEODORE,CLARK THEODORE,CHARK THEODORE,index_match
4,1972,Léa  Gagnon,1972,Léa  Gagcon,0,-1,LEA GAGNON,LEA GAGCON,GAGNON LEA,GAGCON LEA,GAGNON LEA,GAGCON LEA,index_match
5,44,Ju-won  Ko,44,Ju-aon  Ko,0,-1,JU WON KO,JU AON KO,JU KO WON,AON JU KO,JU KO WON,AON JU KO,index_match
5,51,Ha-joon  Joe,51,Ha-joon  Jue,0,-1,HA JOON JOE,HA JOON JUE,HA JOE JOON,HA JOON JUE,HA JOE JOON,HA JOON JUE,index_match
5,52,Sakura  Arai,52,Sakora  Arai,0,-1,SAKURA ARAI,SAKORA ARAI,ARAI SAKURA,ARAI SAKORA,ARAI SAKURA,ARAI SAKORA,index_match
5,102,Haruto  Ichikawa,102,Haruto  Ichhkawa,0,-1,HARUTO ICHIKAWA,HARUTO ICHHKAWA,HARUTO ICHIKAWA,HARUTO ICHHKAWA,HARUTO ICHIKAWA,HARUTO ICHHKAWA,index_match
5,147,Noor  Van Leeuwen,147,Nour  Van Leeuwen,0,-1,NOOR VAN LEEUWEN,NOUR VAN LEEUWEN,LEEUWEN NOOR VAN,LEEUWEN NOUR VAN,LEEUWEN NOOR VAN,LEEUWEN NOUR VAN,index_match
5,161,Susanna  Hakobyan,161,Susanna  Hakobynn,0,-1,SUSANNA HAKOBYAN,SUSANNA HAKOBYNN,HAKOBYAN SUSANNA,HAKOBYNN SUSANNA,HAKOBYAN SUSANNA,HAKOBYNN SUSANNA,index_match
5,166,Theodore  Lee,166,Teeodore  Lee,0,-1,THEODORE LEE,TEEODORE LEE,LEE THEODORE,LEE TEEODORE,LEE THEODORE,LEE TEEODORE,index_match
5,362,Mila  Peretz,362,Mila  Pererz,0,-1,MILA PERETZ,MILA PERERZ,MILA PERETZ,MILA PERERZ,MILA PERETZ,MILA PERERZ,index_match
5,372,Mateo  Hernández,372,Matfo  Hernández,0,-1,MATEO HERNANDEZ,MATFO HERNANDEZ,HERNANDEZ MATEO,HERNANDEZ MATFO,HERNANDEZ MATEO,HERNANDEZ MATFO,index_match
5,373,Mateo  Popović,373,Mato  Popović,0,-1,MATEO POPOVIC,MATO POPOVIC,MATEO POPOVIC,MATO POPOVIC,MATEO POPOVIC,MATO POPOVIC,index_match
5,377,Nur  Gabai,377,uNr  Gabai,0,-1,NUR GABAI,UNR GABAI,GABAI NUR,GABAI UNR,GABAI NUR,GABAI UNR,index_match
5,383,Freja  Mejía,383,Ferja  Mejía,0,-1,FREJA MEJIA,FERJA MEJIA,FREJA MEJIA,FERJA MEJIA,FREJA MEJIA,FERJA MEJIA,index_match
5,387,Camila  León,387,Crmila  León,0,-1,CAMILA LEON,CRMILA LEON,CAMILA LEON,CRMILA LEON,CAMILA LEON,CRMILA LEON,index_match
5,1804,Edoardo  Grassi,1804,Edoardo  crassi,0,-1,EDOARDO GRASSI,EDOARDO CRASSI,EDOARDO GRASSI,CRASSI EDOARDO,EDOARDO GRASSI,CRASSI EDOARDO,index_match
5,1994,Giulia  Parisi,1994,Gfulia  Parisi,0,-1,GIULIA PARISI,GFULIA PARISI,GIULIA PARISI,GFULIA PARISI,GIULIA PARISI,GFULIA PARISI,index_match
5,411,Matías  Miranda,411,Mtías  Miranda,0,-1,MATIAS MIRANDA,MTIAS MIRANDA,MATIAS MIRANDA,MIRANDA MTIAS,MATIAS MIRANDA,MIRANDA MTIAS,index_match
5,416,Sofía Miguel Ángel Delgado,416,Sofía Miguel Ángel Delgadf,0,-1,SOFIA MIGUEL ANGEL DELGADO,SOFIA MIGUEL ANGEL DELGADF,ANGEL DELGADO MIGUEL SOFIA,ANGEL DELGADF MIGUEL SOFIA,ANGEL DELGADO MIGUEL SOFIA,ANGEL DELGADF MIGUEL SOFIA,index_match
5,459,Leonor  Matos,459,Leonor  Metos,0,-1,LEONOR MATOS,LEONOR METOS,LEONOR MATOS,LEONOR METOS,LEONOR MATOS,LEONOR METOS,index_match
5,462,Mia Alma Sosa,462,Mia Sosa,0,-1,MIA ALMA SOSA,MIA SOSA,ALMA MIA SOSA,MIA SOSA,ALMA MIA SOSA,MIA SOSA,index_match
5,1701,Laura  Pereira,1701,Laura  Perelra,0,-1,LAURA PEREIRA,LAURA PERELRA,LAURA PEREIRA,LAURA PERELRA,LAURA PEREIRA,LAURA PERELRA,index_match
5,505,Maria  Long,505,Marbia  Long,0,-1,MARIA LONG,MARBIA LONG,LONG MARIA,LONG MARBIA,LONG MARIA,LONG MARBIA,index_match
5,534,Álvaro  Rubio,534,Álvaro  Ruiio,0,-1,ALVARO RUBIO,ALVARO RUIIO,ALVARO RUBIO,ALVARO RUIIO,ALVARO RUBIO,ALVARO RUIIO,index_match
5,536,Aoi  Miyasaki,536,Aoi  Miasaki,0,-1,AOI MIYASAKI,AOI MIASAKI,AOI MIYASAKI,AOI MIASAKI,AOI MIYASAKI,AOI MIASAKI,index_match
5,570,María José  Ríos,570,María Jusé  Ríos,0,-1,MARIA JOSE RIOS,MARIA JUSE RIOS,JOSE MARIA RIOS,JUSE MARIA RIOS,JOSE MARIA RIOS,JUSE MARIA RIOS,index_match
5,591,Rasmus Hugo Semjonov,591,Raskus Hugo Semjonov,0,-1,RASMUS HUGO SEMJONOV,RASKUS HUGO SEMJONOV,HUGO RASMUS SEMJONOV,HUGO RASKUS SEMJONOV,HUGO RASMUS SEMJONOV,HUGO RASKUS SEMJONOV,index_match
5,636,Yuna  Ōta,636,Yuna  Ōtd,0,-1,YUNA OTA,YUNA OTD,OTA YUNA,OTD YUNA,OTA YUNA,OTD YUNA,index_match
5,650,Yusef  Chadad,650,Yuset  Chadad,0,-1,YUSEF CHADAD,YUSET CHADAD,CHADAD YUSEF,CHADAD YUSET,CHADAD YUSEF,CHADAD YUSET,index_match
5,674,Sara  Baumgartner,674,Sara  aBumgartner,0,-1,SARA BAUMGARTNER,SARA ABUMGARTNER,BAUMGARTNER SARA,ABUMGARTNER SARA,BAUMGARTNER SARA,ABUMGARTNER SARA,index_match
5,675,Abd  Malka,675,Abs  Malka,0,-1,ABD MALKA,ABS MALKA,ABD MALKA,ABS MALKA,ABD MALKA,ABS MALKA,index_match
5,686,Matthildur  Waage,686,Mattheldur  Waage,0,-1,MATTHILDUR WAAGE,MATTHELDUR WAAGE,MATTHILDUR WAAGE,MATTHELDUR WAAGE,MATTHILDUR WAAGE,MATTHELDUR WAAGE,index_match
5,689,Joel  Prishtina,689,Jobl  Prishtina,0,-1,JOEL PRISHTINA,JOBL PRISHTINA,JOEL PRISHTINA,JOBL PRISHTINA,JOEL PRISHTINA,JOBL PRISHTINA,index_match
5,695,Valentina  Lechner,695,Valenthna  Lechner,0,-1,VALENTINA LECHNER,VALENTHNA LECHNER,LECHNER VALENTINA,LECHNER VALENTHNA,LECHNER VALENTINA,LECHNER VALENTHNA,index_match
5,785,Sophie  Clarke,785,Sophie  Clarnke,0,-1,SOPHIE CLARKE,SOPHIE CLARNKE,CLARKE SOPHIE,CLARNKE SOPHIE,CLARKE SOPHIE,CLARNKE SOPHIE,index_match
5,795,Charlotte Lucas Morris,795,Charlotte Lcuas Morris,0,-1,CHARLOTTE LUCAS MORRIS,CHARLOTTE LCUAS MORRIS,CHARLOTTE LUCAS MORRIS,CHARLOTTE LCUAS MORRIS,CHARLOTTE LUCAS MORRIS,CHARLOTTE LCUAS MORRIS,index_match
5,859,Daniel  Vásquez,859,Daniel  Vásuez,0,-1,DANIEL VASQUEZ,DANIEL VASUEZ,DANIEL VASQUEZ,DANIEL VASUEZ,DANIEL VASQUEZ,DANIEL VASUEZ,index_match
5,922,Malthe  Nielsen,922,Malthi  Nielsen,0,-1,MALTHE NIELSEN,MALTHI NIELSEN,MALTHE NIELSEN,MALTHI NIELSEN,MALTHE NIELSEN,MALTHI NIELSEN,index_match
5,965,Barbara Mia Thomas,965,Burbara Mia Thomas,0,-1,BARBARA MIA THOMAS,BURBARA MIA THOMAS,BARBARA MIA THOMAS,BURBARA MIA THOMAS,BARBARA MIA THOMAS,BURBARA MIA THOMAS,index_match
5,984,Nik  Petek,984,Nik  Pdtek,0,-1,NIK PETEK,NIK PDTEK,NIK PETEK,NIK PDTEK,NIK PETEK,NIK PDTEK,index_match
5,995,Lovro  Bizjak,995,Lovro  Bisjak,0,-1,LOVRO BIZJAK,LOVRO BISJAK,BIZJAK LOVRO,BISJAK LOVRO,BIZJAK LOVRO,BISJAK LOVRO,index_match
5,1019,Mabel  Duarte,1019,Mayel  Duarte,0,-1,MABEL DUARTE,MAYEL DUARTE,DUARTE MABEL,DUARTE MAYEL,DUARTE MABEL,DUARTE MAYEL,index_match
5,1036,Lia  Adary,1036,Lia  Atdary,0,-1,LIA ADARY,LIA ATDARY,ADARY LIA,ATDARY LIA,ADARY LIA,ATDARY LIA,index_match
5,1074,Sara  Gil,1074,Sara  wil,0,-1,SARA GIL,SARA WIL,GIL SARA,SARA WIL,GIL SARA,SARA WIL,index_match
5,1092,Laura  Huber,1092,Laura  Hiber,0,-1,LAURA HUBER,LAURA HIBER,HUBER LAURA,HIBER LAURA,HUBER LAURA,HIBER LAURA,index_match
5,1119,Shu-chuan  Tiong,1119,Shu-chuan  Tiono,0,-1,SHU CHUAN TIONG,SHU CHUAN TIONO,CHUAN SHU TIONG,CHUAN SHU TIONO,CHUAN SHU TIONG,CHUAN SHU TIONO,index_match
5,1132,Hinata  Kudō,1132,Hinata  Kduō,0,-1,HINATA KUDO,HINATA KDUO,HINATA KUDO,HINATA KDUO,HINATA KUDO,HINATA KDUO,index_match
5,1251,Nagi  Watanabe,1251,Nagi  Woatanabe,0,-1,NAGI WATANABE,NAGI WOATANABE,NAGI WATANABE,NAGI WOATANABE,NAGI WATANABE,NAGI WOATANABE,index_match
5,1259,Emilía  Petersen,1259,Emilí a Petersen,0,-1,EMILIA PETERSEN,EMILI A PETERSEN,EMILIA PETERSEN,A EMILI PETERSEN,EMILIA PETERSEN,A EMILI PETERSEN,index_match
5,1270,Hayk  Hakobyan,1270,Hayk  Hakdbyan,0,-1,HAYK HAKOBYAN,HAYK HAKDBYAN,HAKOBYAN HAYK,HAKDBYAN HAYK,HAKOBYAN HAYK,HAKDBYAN HAYK,index_match
5,1279,Tatsuki  Kobayashi,1279,Titsuki  Kobayashi,0,-1,TATSUKI KOBAYASHI,TITSUKI KOBAYASHI,KOBAYASHI TATSUKI,KOBAYASHI TITSUKI,KOBAYASHI TATSUKI,KOBAYASHI TITSUKI,index_match
5,1298,Chien-hung  Lei,1298,Chien-hung  ei,0,-1,CHIEN HUNG LEI,CHIEN HUNG EI,CHIEN HUNG LEI,CHIEN EI HUNG,CHIEN HUNG LEI,CHIEN EI HUNG,index_match
5,1303,Jack  Quinn,1303,Jack  Qzinn,0,-1,JACK QUINN,JACK QZINN,JACK QUINN,JACK QZINN,JACK QUINN,JACK QZINN,index_match
5,1336,Riko  Kimura,1336,Rikn  Kimura,0,-1,RIKO KIMURA,RIKN KIMURA,KIMURA RIKO,KIMURA RIKN,KIMURA RIKO,KIMURA RIKN,index_match
5,1337,Hinato  Kobayashi,1337,Hinati  Kobayashi,0,-1,HINATO KOBAYASHI,HINATI KOBAYASHI,HINATO KOBAYASHI,HINATI KOBAYASHI,HINATO KOBAYASHI,HINATI KOBAYASHI,index_match
5,1351,Davit  Lomidze,1351,Davht  Lomidze,0,-1,DAVIT LOMIDZE,DAVHT LOMIDZE,DAVIT LOMIDZE,DAVHT LOMIDZE,DAVIT LOMIDZE,DAVHT LOMIDZE,index_match
5,1412,Amelia  Jones,1412,Amslia  Jones,0,-1,AMELIA JONES,AMSLIA JONES,AMELIA JONES,AMSLIA JONES,AMELIA JONES,AMSLIA JONES,index_match
5,1416,Noah  Wolf,1416,Noah  Wulf,0,-1,NOAH WOLF,NOAH WULF,NOAH WOLF,NOAH WULF,NOAH WOLF,NOAH WULF,index_match
5,1437,Maria Alice  Fernandes,1437,Maria Alice  Ferandes,0,-1,MARIA ALICE FERNANDES,MARIA ALICE FERANDES,ALICE FERNANDES MARIA,ALICE FERANDES MARIA,ALICE FERNANDES MARIA,ALICE FERANDES MARIA,index_match
5,1565,Leon  Wojciechowski,1565,Leon  Wojciechowsbi,0,-1,LEON WOJCIECHOWSKI,LEON WOJCIECHOWSBI,LEON WOJCIECHOWSKI,LEON WOJCIECHOWSBI,LEON WOJCIECHOWSKI,LEON WOJCIECHOWSBI,index_match
5,1601,Edoardo  Palumbo,1601,Edoardo  Palmubo,0,-1,EDOARDO PALUMBO,EDOARDO PALMUBO,EDOARDO PALUMBO,EDOARDO PALMUBO,EDOARDO PALUMBO,EDOARDO PALMUBO,index_match
5,1638,Felipe  Núñez,1638,Folipe  Núñez,0,-1,FELIPE NUNEZ,FOLIPE NUNEZ,FELIPE NUNEZ,FOLIPE NUNEZ,FELIPE NUNEZ,FOLIPE NUNEZ,index_match
